系统参数：	
NodeNum:	 ObjectNum:	 Strength_Init:	 Strength_Inc:	 Strength_Ratio:	概率阈值:	 消息概率:	 通信方式:	
 8	 8	 1.30	 1.00	 0.10	 1.00	 0.01	 1	
**************************************************	
Sun Dec 07 16:16:53 2014
	
时间	瞬时通信代价	
0	90.8	
1	92.2	
2	0.0	
3	6.9	
4	0.0	
5	6.0	
6	6.5	
7	7.0	
8	0.5	
9	0.0	
10	19.1	
11	1.6	
12	1.0	
13	12.9	
14	1.1	
15	13.2	
16	21.3	
17	1.5	
18	6.4	
19	1.5	
20	14.1	
21	3.7	
22	7.8	
23	0.5	
24	6.4	
25	3.6	
26	1.9	
27	0.1	
28	0.0	
29	0.0	
30	3.7	
31	5.3	
32	0.9	
33	0.1	
34	0.0	
35	4.5	
36	7.9	
37	0.6	
38	0.0	
39	0.9	
40	2.1	
41	19.5	
42	4.2	
43	0.3	
44	1.0	
45	0.9	
46	6.0	
47	0.1	
48	1.0	
49	0.9	
50	2.9	
51	4.7	
52	3.4	
53	0.1	
54	1.0	
55	2.0	
56	4.5	
57	0.5	
58	0.0	
59	1.0	
60	2.8	
61	4.2	
62	1.8	
63	0.2	
64	3.7	
65	3.0	
66	2.3	
67	0.0	
68	8.1	
69	0.9	
70	1.0	
71	0.0	
72	3.0	
73	0.0	
74	6.4	
75	1.6	
76	2.0	
77	1.0	
78	4.7	
79	2.1	
80	0.2	
81	0.0	
82	2.0	
83	1.0	
84	4.0	
85	3.0	
86	2.0	
87	2.0	
88	0.0	
89	6.8	
90	0.1	
91	0.0	
92	6.0	
93	8.8	
94	0.2	
95	7.8	
96	0.2	
97	1.0	
98	2.9	
99	6.0	
100	0.0	
101	2.0	
102	0.0	
103	3.0	
104	5.6	
105	8.8	
106	1.6	
107	0.0	
108	1.0	
109	1.0	
110	0.0	
111	0.0	
112	6.8	
113	4.1	
114	1.1	
115	3.0	
116	6.7	
117	6.1	
118	2.9	
119	0.3	
120	0.0	
121	0.0	
122	6.7	
123	1.3	
124	0.0	
125	2.9	
126	7.1	
127	1.9	
128	4.0	
129	0.1	
130	1.0	
131	6.4	
132	3.3	
133	4.0	
134	0.3	
135	0.0	
136	4.8	
137	3.9	
138	0.3	
139	0.9	
140	0.1	
141	0.0	
142	6.4	
143	4.3	
144	0.3	
145	2.7	
146	3.9	
147	3.1	
148	0.3	
149	1.0	
150	0.9	
151	0.1	
152	8.1	
153	3.7	
154	3.2	
155	0.9	
156	2.9	
157	0.2	
158	2.9	
159	1.0	
160	0.1	
161	0.0	
162	4.8	
163	5.7	
164	0.5	
165	4.9	
166	1.9	
167	1.2	
168	0.0	
169	3.6	
170	1.3	
171	0.1	
172	1.8	
173	4.0	
174	1.1	
175	2.9	
176	5.0	
177	2.9	
178	0.3	
179	0.0	
180	5.7	
181	0.3	
182	5.4	
183	6.9	
184	9.5	
185	0.1	
186	5.0	
187	0.0	
188	4.8	
189	0.2	
190	1.0	
191	3.0	
192	1.8	
193	2.9	
194	9.5	
195	0.8	
196	3.8	
197	3.0	
198	1.2	
199	0.0	
200	3.8	
201	0.2	
202	0.0	
203	3.0	
204	2.7	
205	0.3	
206	3.8	
207	11.1	
208	1.9	
209	0.1	
210	3.0	
211	0.0	
212	0.0	
213	3.8	
214	13.1	
215	0.1	
216	2.8	
217	3.2	
218	6.9	
219	2.8	
220	3.0	
221	0.3	
222	5.4	
223	10.9	
224	1.7	
225	0.0	
226	6.4	
227	0.6	
228	5.4	
229	0.6	
230	2.7	
231	0.3	
232	5.8	
233	7.8	
234	0.4	
235	3.0	
236	5.4	
237	0.6	
238	1.0	
239	3.0	
240	0.0	
241	2.7	
242	5.7	
243	16.8	
244	0.8	
245	3.0	
246	2.7	
247	6.0	
248	4.1	
249	3.2	
250	0.0	
251	1.0	
252	6.5	
253	5.8	
254	4.4	
255	0.2	
256	1.0	
257	1.0	
258	5.4	
259	3.6	
260	0.0	
261	5.4	
262	4.6	
263	0.0	
264	5.4	
265	6.0	
266	3.3	
267	3.0	
268	8.7	
269	3.3	
270	0.3	
271	5.6	
272	3.4	
273	3.0	
274	5.4	
275	3.3	
276	3.3	
277	2.7	
278	8.7	
279	3.3	
280	3.0	
281	6.7	
282	0.6	
