STEP	C1	C2	C3	C4	C5	C6	C7	C8	
39	0.9	1.5	1.3	4.9	4.8	1.0	1.0	1.0	
40	0.9	1.4	1.3	4.9	4.6	1.0	1.0	1.0	
41	0.9	1.4	1.3	4.9	4.6	1.0	1.0	1.0	
42	0.9	1.4	1.3	4.9	4.6	1.0	1.0	1.0	
43	0.9	1.4	1.3	4.9	5.0	1.0	1.0	1.0	
44	0.9	1.4	1.3	4.9	5.0	1.0	1.0	1.0	
45	0.9	1.4	1.3	4.8	5.0	1.0	1.0	1.0	
46	0.9	1.4	1.3	4.8	5.0	1.0	1.0	1.0	
47	0.9	1.3	1.3	4.7	4.9	1.0	1.0	1.0	
48	0.9	1.3	1.3	4.7	5.0	1.0	1.0	1.0	
49	0.9	1.2	1.3	4.6	4.8	1.0	1.0	1.0	
50	0.9	2.2	1.3	4.5	5.0	1.0	1.0	1.0	
51	0.9	2.1	1.3	4.5	5.0	1.0	1.0	1.0	
52	0.9	1.9	1.3	4.3	4.8	1.0	1.0	1.0	
53	0.9	1.8	1.3	4.2	4.7	1.0	1.0	1.0	
54	0.9	1.8	1.3	4.2	4.7	1.0	1.0	1.0	
55	0.9	1.8	1.3	5.0	4.7	1.0	1.0	1.0	
56	0.9	1.6	1.3	5.0	4.9	1.0	1.0	1.0	
57	0.9	1.6	1.3	5.0	5.0	1.0	1.0	1.0	
58	0.9	1.6	1.3	5.0	5.0	1.0	1.0	1.0	
59	0.9	1.5	1.3	4.9	4.9	1.0	1.0	1.0	
60	0.9	1.4	1.3	4.8	5.0	1.0	1.0	1.0	
61	0.9	1.4	1.3	4.8	5.0	1.0	1.0	1.0	
62	0.9	2.4	1.3	4.6	5.0	1.0	1.0	1.0	
63	0.9	2.2	1.3	4.5	5.0	1.0	1.0	1.0	
64	0.9	2.2	1.3	4.5	5.0	1.0	1.0	1.0	
65	0.9	2.2	1.3	4.5	5.0	1.0	1.0	1.0	
66	0.9	2.1	1.3	4.4	4.9	1.0	1.9	1.0	
67	0.9	2.1	1.3	4.4	4.9	1.0	2.9	1.0	
68	0.9	2.1	1.3	4.4	4.9	1.0	2.9	1.0	
69	0.9	2.1	1.3	4.4	4.9	1.0	2.9	1.0	
70	0.9	1.9	1.3	4.3	4.9	1.0	2.8	1.0	
71	0.9	1.9	1.3	5.0	5.0	1.0	2.7	1.0	
72	0.9	1.8	1.3	5.0	4.9	1.0	2.7	1.0	
73	0.9	1.8	1.3	4.9	4.7	1.0	2.7	1.0	
74	0.9	1.7	1.3	4.9	5.0	1.0	2.6	1.0	
75	0.9	1.7	1.3	4.9	5.0	1.0	2.5	1.0	
76	0.9	1.6	1.3	4.9	5.0	1.0	2.3	1.0	
77	0.9	1.6	1.3	4.9	5.0	1.0	2.3	1.0	
78	0.9	1.6	1.3	4.8	5.0	1.0	2.3	1.0	
79	0.9	1.6	1.3	4.6	4.8	1.0	2.2	1.0	
80	0.9	1.5	1.3	4.6	5.0	1.0	2.2	1.0	
81	0.9	1.5	1.3	4.6	5.0	1.0	2.2	1.0	
82	0.9	1.5	1.3	4.6	5.0	1.0	2.2	1.0	
83	0.9	1.3	1.3	4.5	4.9	0.9	2.1	0.9	
84	0.9	1.3	1.3	4.4	5.0	0.9	2.1	0.9	
85	0.9	1.3	1.3	4.4	5.0	0.9	2.1	0.9	
86	0.9	1.2	1.3	4.3	5.0	0.9	2.0	0.9	
87	0.9	1.2	1.3	4.3	5.0	0.9	2.0	0.9	
88	0.9	1.1	1.3	5.0	4.9	0.9	2.0	0.9	
89	0.9	1.0	1.3	5.0	5.0	0.9	1.9	0.9	
90	0.9	0.9	1.3	5.0	5.0	0.9	1.8	0.9	
91	0.9	0.9	1.3	5.0	5.0	0.9	1.7	0.9	
92	0.9	0.9	1.3	4.9	4.9	0.9	1.7	0.9	
93	0.9	0.9	1.3	4.9	5.0	0.9	1.7	0.9	
94	0.9	0.9	1.3	4.8	5.0	0.9	1.7	0.9	
95	0.9	0.9	1.3	4.8	5.0	0.9	1.6	0.9	
