STEP	C1	C2	C3	C4	C5	C6	C7	C8	
96	2.8	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
97	2.8	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
98	2.7	1.0	1.0	1.3	1.0	1.0	4.6	1.0	
99	2.7	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
100	3.7	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
101	3.7	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
102	3.6	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
103	3.5	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
104	3.5	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
105	3.5	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
106	3.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
107	3.4	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
108	3.3	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
109	3.3	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
110	3.3	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
111	3.2	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
112	3.2	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
113	3.2	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
114	3.2	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
115	3.2	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
116	3.1	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
117	3.0	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
118	2.9	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
119	3.9	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
120	3.9	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
121	3.8	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
122	3.8	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
123	3.8	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
124	3.8	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
125	3.8	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
126	3.8	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
127	3.6	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
128	3.6	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
129	3.4	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
130	3.4	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
131	3.4	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
132	3.4	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
133	3.4	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
134	3.4	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
135	3.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
136	3.3	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
137	3.2	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
138	4.2	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
139	4.2	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
140	4.0	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
141	4.0	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
142	4.0	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
143	4.0	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
144	4.0	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
145	4.0	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
146	3.9	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
147	3.9	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
148	3.8	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
149	3.8	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
150	3.7	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
151	3.7	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
152	3.7	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
153	3.7	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
154	3.7	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
155	3.6	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
156	3.6	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
157	4.6	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
158	4.6	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
159	4.5	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
160	4.5	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
161	4.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
162	4.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
163	4.4	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
164	4.4	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
165	4.3	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
166	4.3	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
167	4.2	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
168	4.2	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
169	4.2	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
170	4.1	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
171	4.1	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
172	4.0	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
173	4.0	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
174	3.9	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
175	4.9	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
176	4.9	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
177	4.9	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
178	4.8	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
179	4.8	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
180	4.7	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
181	4.7	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
182	4.6	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
183	4.6	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
184	4.5	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
185	4.4	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
186	4.4	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
187	4.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
188	4.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
189	4.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
190	4.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
191	4.3	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
192	4.3	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
193	4.1	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
194	5.0	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
195	5.0	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
196	4.9	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
197	4.9	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
198	4.9	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
199	4.9	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
200	4.9	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
201	4.9	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
202	4.7	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
203	4.7	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
204	4.5	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
205	4.5	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
206	4.5	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
207	4.5	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
208	4.5	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
209	4.5	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
210	4.5	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
211	4.4	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
212	4.4	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
213	5.0	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
214	5.0	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
215	4.8	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
216	4.8	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
217	4.8	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
218	4.8	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
219	4.8	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
220	4.8	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
221	4.7	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
222	4.7	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
223	4.5	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
224	4.5	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
225	4.4	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
226	4.4	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
227	4.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
228	4.4	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
229	4.4	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
230	4.3	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
231	4.3	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
232	5.0	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
233	5.0	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
234	4.9	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
235	4.8	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
236	4.7	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
237	4.7	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
238	4.7	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
239	4.7	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
240	4.7	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
241	4.7	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
242	4.6	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
243	4.6	1.0	1.0	1.3	1.0	1.0	4.9	1.0	
244	4.6	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
245	4.5	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
246	4.5	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
247	4.4	1.0	1.0	1.3	1.0	1.0	4.8	1.0	
248	4.4	1.0	1.0	1.3	1.0	1.0	4.7	1.0	
249	4.3	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
250	4.3	1.0	1.0	1.3	1.0	1.0	5.0	1.0	
