STEP	C1	C2	C3	C4	C5	C6	C7	C8	
129	0.9	5.0	5.0	0.9	4.6	4.9	4.8	1.3	
130	0.9	5.0	5.0	0.9	4.6	4.9	4.8	1.3	
131	0.9	4.9	5.0	0.9	4.6	4.9	4.8	1.3	
132	0.9	4.9	5.0	0.9	4.6	4.9	4.8	1.3	
133	0.9	4.9	4.9	0.9	5.0	4.8	4.7	1.3	
134	0.9	4.9	4.8	0.9	5.0	4.7	4.7	1.3	
135	0.9	4.9	4.8	0.9	4.9	4.7	4.7	1.3	
136	0.9	4.9	4.8	0.9	4.8	4.7	5.0	1.3	
137	0.9	4.9	4.8	0.9	4.8	4.7	5.0	1.3	
138	0.9	4.8	4.7	0.9	4.8	4.7	4.9	1.3	
139	0.9	4.8	5.0	0.9	4.8	4.7	4.9	1.3	
140	0.9	4.7	5.0	0.9	4.8	4.7	4.9	1.3	
141	0.9	4.7	5.0	0.9	4.8	4.7	4.9	1.3	
142	0.9	4.7	5.0	0.9	4.8	5.0	4.9	1.3	
143	0.9	4.7	5.0	0.9	4.7	5.0	4.9	1.3	
144	0.9	4.7	5.0	0.9	4.7	5.0	5.0	1.3	
145	0.9	4.7	4.9	0.9	4.7	4.9	5.0	1.3	
146	0.9	4.7	4.9	0.9	4.7	4.9	4.9	1.3	
147	0.9	4.7	4.9	0.9	4.6	4.9	5.0	1.3	
148	0.9	5.0	4.9	0.9	4.6	4.8	5.0	1.3	
149	0.9	5.0	4.9	0.9	4.6	4.8	4.9	1.3	
150	0.9	4.9	5.0	0.9	4.6	4.8	4.9	1.3	
151	0.9	4.8	5.0	0.9	4.6	4.8	4.9	1.3	
152	0.9	4.8	4.9	0.9	5.0	4.7	4.8	1.3	
153	0.9	4.8	4.9	0.9	5.0	4.7	4.8	1.3	
154	0.9	4.8	4.9	0.9	4.9	4.7	4.8	1.3	
155	0.9	4.8	4.9	0.9	4.9	4.7	4.8	1.3	
156	0.9	4.8	4.8	0.9	4.9	4.6	4.8	1.3	
157	0.9	4.7	4.7	0.9	4.9	4.6	4.8	1.3	
158	0.9	4.7	4.7	0.9	4.8	4.6	5.0	1.3	
159	0.9	4.7	4.7	0.9	4.8	4.6	4.9	1.3	
160	0.9	4.7	4.7	0.9	4.8	4.6	4.9	1.3	
161	0.9	4.6	5.0	0.9	4.8	5.0	4.9	1.3	
162	0.9	4.6	5.0	0.9	4.7	5.0	4.9	1.3	
163	0.9	4.6	5.0	0.9	4.7	5.0	5.0	1.3	
164	0.9	4.6	5.0	0.9	4.7	5.0	5.0	1.3	
165	0.9	4.6	5.0	0.9	4.7	5.0	4.9	1.3	
166	0.9	4.6	5.0	0.9	4.7	5.0	4.9	1.3	
167	0.9	5.0	4.9	0.9	4.7	4.9	4.9	1.3	
168	0.9	5.0	4.9	0.9	4.7	4.9	5.0	1.3	
169	0.9	4.9	5.0	0.9	4.6	4.9	5.0	1.3	
170	0.9	4.9	5.0	0.9	5.0	4.9	4.9	1.3	
171	0.9	4.9	4.9	0.9	5.0	4.8	4.8	1.3	
172	0.9	4.8	5.0	0.9	5.0	4.8	4.8	1.3	
173	0.9	4.8	5.0	0.9	4.9	4.8	4.8	1.3	
174	0.9	4.8	5.0	0.9	4.9	4.8	4.8	1.3	
175	0.9	4.8	5.0	0.9	4.9	4.8	4.8	1.3	
176	0.9	4.7	4.9	0.9	4.9	4.8	4.8	1.3	
177	0.9	4.7	4.8	0.9	4.9	4.7	4.8	1.3	
178	0.9	4.7	4.8	0.9	4.9	4.7	4.8	1.3	
179	0.9	4.7	4.8	0.9	4.8	4.7	5.0	1.3	
180	0.9	4.7	4.8	0.9	4.7	5.0	5.0	1.3	
181	0.9	4.7	4.8	0.9	4.7	5.0	4.9	1.3	
182	0.9	4.7	5.0	0.9	4.7	5.0	5.0	1.3	
183	0.9	4.6	5.0	0.9	4.7	5.0	5.0	1.3	
184	0.9	4.6	5.0	0.9	4.7	5.0	4.9	1.3	
185	0.9	5.0	5.0	0.9	4.7	5.0	4.9	1.3	
186	0.9	5.0	5.0	0.9	4.7	4.9	4.9	1.3	
187	0.9	5.0	5.0	0.9	4.7	4.9	4.9	1.3	
188	0.9	4.9	4.9	0.9	4.7	4.8	4.9	1.3	
189	0.9	4.9	4.8	0.9	5.0	4.7	4.8	1.3	
190	0.9	4.9	4.8	0.9	4.9	4.7	5.0	1.3	
191	0.9	4.9	4.8	0.9	4.8	4.7	4.9	1.3	
192	0.9	4.9	4.8	0.9	4.8	4.7	4.9	1.3	
193	0.9	4.8	5.0	0.9	4.8	4.7	4.9	1.3	
194	0.9	4.7	4.9	0.9	4.8	4.7	4.9	1.3	
195	0.9	4.7	4.9	0.9	4.8	4.7	4.9	1.3	
196	0.9	4.7	4.9	0.9	4.8	4.7	4.9	1.3	
197	0.9	4.7	4.9	0.9	4.8	4.7	4.9	1.3	
198	0.9	4.7	4.9	0.9	4.8	4.6	4.9	1.3	
199	0.9	4.7	4.8	0.9	4.7	5.0	4.9	1.3	
200	0.9	4.7	4.8	0.9	4.6	5.0	5.0	1.3	
201	0.9	4.7	4.8	0.9	4.6	5.0	5.0	1.3	
202	0.9	4.7	4.8	0.9	4.6	5.0	4.8	1.3	
203	0.9	4.7	4.8	0.9	4.6	5.0	4.8	1.3	
204	0.9	5.0	5.0	0.9	4.6	4.9	4.8	1.3	
205	0.9	5.0	5.0	0.9	4.6	4.9	4.8	1.3	
206	0.9	4.9	5.0	0.9	4.6	4.9	4.8	1.3	
207	0.9	4.9	5.0	0.9	4.6	4.9	4.8	1.3	
208	0.9	4.9	4.9	0.9	5.0	4.8	4.7	1.3	
209	0.9	4.9	4.8	0.9	5.0	4.7	4.7	1.3	
210	0.9	4.9	4.8	0.9	4.9	4.7	4.7	1.3	
211	0.9	4.9	4.8	0.9	4.8	4.7	5.0	1.3	
212	0.9	4.9	4.8	0.9	4.8	4.7	5.0	1.3	
213	0.9	4.8	4.7	0.9	4.8	4.7	4.9	1.3	
214	0.9	4.8	4.7	0.9	4.8	4.7	4.9	1.3	
215	0.9	4.7	5.0	0.9	4.8	4.7	4.9	1.3	
216	0.9	4.7	5.0	0.9	4.8	4.7	4.9	1.3	
217	0.9	4.7	5.0	0.9	4.8	4.7	4.9	1.3	
218	0.9	4.7	5.0	0.9	4.7	5.0	4.9	1.3	
219	0.9	4.7	5.0	0.9	4.7	5.0	4.9	1.3	
220	0.9	4.7	4.9	0.9	4.7	4.9	5.0	1.3	
221	0.9	4.7	4.9	0.9	4.7	4.9	4.9	1.3	
222	0.9	4.7	4.9	0.9	4.6	4.9	5.0	1.3	
223	0.9	5.0	4.9	0.9	4.6	4.8	5.0	1.3	
224	0.9	5.0	4.9	0.9	4.6	4.8	4.9	1.3	
225	0.9	4.9	5.0	0.9	4.6	4.8	4.9	1.3	
226	0.9	4.8	5.0	0.9	4.6	4.8	4.9	1.3	
227	0.9	4.8	4.9	0.9	5.0	4.7	4.8	1.3	
228	0.9	4.8	4.9	0.9	5.0	4.7	4.8	1.3	
229	0.9	4.8	4.9	0.9	4.9	4.7	4.8	1.3	
230	0.9	4.8	4.9	0.9	4.9	4.7	4.8	1.3	
231	0.9	4.8	4.8	0.9	4.9	4.6	4.8	1.3	
232	0.9	4.7	4.7	0.9	4.9	4.6	4.8	1.3	
233	0.9	4.7	4.7	0.9	4.8	4.6	5.0	1.3	
234	0.9	4.7	4.7	0.9	4.8	4.6	5.0	1.3	
235	0.9	4.7	4.7	0.9	4.8	4.6	4.9	1.3	
236	0.9	4.6	5.0	0.9	4.8	4.6	4.9	1.3	
237	0.9	4.6	5.0	0.9	4.7	5.0	4.9	1.3	
238	0.9	4.6	5.0	0.9	4.7	5.0	4.9	1.3	
239	0.9	4.6	5.0	0.8	4.7	5.0	5.0	1.3	
240	0.8	4.6	5.0	0.8	4.7	5.0	4.9	1.3	
241	0.8	4.6	5.0	0.8	4.7	5.0	4.9	1.3	
242	0.8	5.0	4.9	0.8	4.7	4.8	4.9	1.3	
243	0.8	5.0	4.9	0.8	4.7	4.8	4.9	1.3	
244	0.8	4.9	5.0	0.8	4.6	4.8	5.0	1.3	
245	0.8	4.9	5.0	0.8	4.6	4.8	4.9	1.3	
246	0.8	4.9	4.9	0.8	5.0	4.7	4.8	1.3	
247	0.8	4.8	5.0	0.8	5.0	4.7	4.8	1.3	
248	0.8	4.8	5.0	0.8	4.9	4.7	4.8	1.3	
249	0.8	4.8	5.0	0.8	4.9	4.7	4.8	1.3	
250	0.8	4.8	5.0	0.8	4.9	4.7	4.8	1.3	
